"","ID","between_subject_condition","within_subject_condition","f00","duration","presentation_order","eveTopleft","eveTopright","eveDownleft","eveDownright","rank_1","rank_2","rank_3","rank_4","if_there_are_errors","error_type","if_there_are_ties"
"944","3083","ties_allowed","indiff","3",38731.3330000238,"a_b_A_B","indiff10_neg","indiff11_neg","indiff10_pos","indiff11_pos","indiff10_neg","indiff11_neg & indiff11_pos","indiff10_pos","_",0,2,1
"945","3082","ties_allowed","indiff","3",66142.74,"a_B_b_A","indiff5_neg","indiff7_pos","indiff7_neg","indiff5_pos","indiff5_pos","indiff7_neg & indiff5_neg","indiff7_pos","_",1,2,1
"946","3082","ties_allowed","indiff","12",17655,"A_b_B_a","indiff1_pos","indiff12_neg","indiff12_pos","indiff1_neg","indiff1_pos","indiff12_neg & indiff1_neg","indiff12_pos","_",1,2,1
"947","3079","ties_allowed","indiff","3",37060.499000003,"a_b_A_B","indiff7_neg","indiff10_neg","indiff7_pos","indiff10_pos","indiff10_neg","indiff7_neg & indiff7_pos","indiff10_pos","_",0,2,1
"948","3077","ties_allowed","indiff","4",117944.209000024,"a_A_b_B","indiff1_neg","indiff1_pos","indiff7_neg","indiff7_pos","indiff7_pos","indiff1_neg & indiff1_pos","indiff7_neg","_",0,2,1
"949","3064","ties_allowed","indiff","6",63093.719999994,"a_A_B_b","indiff1_neg","indiff1_pos","indiff11_pos","indiff11_neg","indiff1_pos","indiff11_pos & indiff11_neg","indiff1_neg","_",0,2,1
"950","3064","ties_allowed","indiff","12",34480.644,"a_A_b_B","indiff2_neg","indiff2_pos","indiff9_neg","indiff9_pos","indiff9_pos","indiff2_pos & indiff9_neg","indiff2_neg","_",1,2,1
"951","3060","ties_allowed","indiff","9",16868.4650000715,"A_a_B_b","indiff5_pos","indiff5_neg","indiff7_pos","indiff7_neg","indiff7_neg","indiff7_pos & indiff5_pos","indiff5_neg","_",1,2,1
"952","3050","ties_allowed","indiff","4",31484.5179999761,"A_a_b_B","indiff7_pos","indiff7_neg","indiff10_neg","indiff10_pos","indiff10_pos","indiff7_neg & indiff7_pos","indiff10_neg","_",0,2,1
"953","3050","ties_allowed","indiff","8",41056.5609999881,"A_b_a_B","indiff11_pos","indiff8_neg","indiff11_neg","indiff8_pos","indiff11_neg","indiff8_neg & indiff8_pos","indiff11_pos","_",0,2,1
"954","3050","ties_allowed","indiff","10",29079.014999994,"A_B_a_b","indiff12_pos","indiff6_pos","indiff12_neg","indiff6_neg","indiff12_pos","indiff6_pos & indiff6_neg","indiff12_neg","_",0,2,1
"955","3034","ties_allowed","indiff","6",86840.0630000001,"a_b_B_A","indiff4_neg","indiff9_neg","indiff9_pos","indiff4_pos","indiff4_neg","indiff9_pos & indiff9_neg","indiff4_pos","_",0,2,1
"956","3034","ties_allowed","indiff","12",34333.1629999999,"A_b_B_a","indiff11_pos","indiff1_neg","indiff1_pos","indiff11_neg","indiff11_pos","indiff11_neg & indiff1_neg","indiff1_pos","_",1,2,1
"957","3024","ties_allowed","extreme","6",27231.718000003,"A_a_B_b","impl4_pos","impl4_neg","impl6_pos","impl6_neg","impl4_neg","impl6_neg & impl4_pos","impl6_pos","_",1,2,1
"958","3024","ties_allowed","indiff","9",25971.55,"a_b_A_B","indiff8_neg","indiff4_neg","indiff8_pos","indiff4_pos","indiff4_pos","indiff8_pos & indiff4_neg","indiff8_neg","_",1,2,1
"959","3024","ties_allowed","indiff","13",52004.7700000029,"A_b_a_B","indiff6_pos","indiff1_neg","indiff6_neg","indiff1_pos","indiff1_neg","indiff6_pos & indiff6_neg","indiff1_pos","_",0,2,1
"960","3022","ties_allowed","indiff","2",59834.721000003,"A_B_b_a","indiff11_pos","indiff9_pos","indiff9_neg","indiff11_neg","indiff11_neg","indiff11_pos & indiff9_pos","indiff9_neg","_",1,2,1
"961","3022","ties_allowed","indiff","6",49816.475,"a_b_A_B","indiff10_neg","indiff1_neg","indiff10_pos","indiff1_pos","indiff10_neg","indiff1_neg & indiff10_pos","indiff1_pos","_",1,2,1
"962","3020","ties_allowed","indiff","11",40370.8,"A_b_B_a","indiff4_pos","indiff9_neg","indiff9_pos","indiff4_neg","indiff4_pos","indiff4_neg & indiff9_pos","indiff9_neg","_",1,2,1
"963","3015","ties_allowed","indiff","3",72202.1010000119,"A_b_B_a","indiff7_pos","indiff3_neg","indiff3_pos","indiff7_neg","indiff3_neg","indiff7_neg & indiff7_pos","indiff3_pos","_",0,2,1
"964","2999","ties_allowed","indiff","10",23289.65,"A_a_B_b","indiff4_pos","indiff4_neg","indiff5_pos","indiff5_neg","indiff5_neg","indiff4_pos & indiff4_neg","indiff5_pos","_",0,2,1
"965","2998","ties_allowed","indiff","1",48821.1609999881,"a_B_A_b","indiff8_neg","indiff3_pos","indiff8_pos","indiff3_neg","indiff8_pos","indiff3_pos & indiff3_neg","indiff8_neg","_",0,2,1
"966","2992","ties_allowed","indiff","10",46766.56,"a_b_A_B","indiff11_neg","indiff1_neg","indiff11_pos","indiff1_pos","indiff11_pos","indiff11_neg & indiff1_neg","indiff1_pos","_",1,2,1
"967","2992","ties_allowed","indiff","13",25126.54,"A_B_b_a","indiff5_pos","indiff8_pos","indiff8_neg","indiff5_neg","indiff5_neg","indiff8_neg & indiff5_pos","indiff8_pos","_",1,2,1
"968","2989","ties_allowed","indiff","10",36240.2059999941,"a_b_B_A","indiff10_neg","indiff5_neg","indiff5_pos","indiff10_pos","indiff5_pos","indiff10_neg & indiff10_pos","indiff5_neg","_",0,2,1
"969","2986","ties_allowed","indiff","9",26243,"a_b_A_B","indiff7_neg","indiff12_neg","indiff7_pos","indiff12_pos","indiff7_pos","indiff7_neg & indiff12_pos & ","indiff12_neg","_",1,2,1
"970","2986","ties_allowed","indiff","10",29450,"a_b_B_A","indiff5_neg","indiff11_neg","indiff11_pos","indiff5_pos","indiff5_pos","indiff11_neg & indiff11_pos & ","indiff5_neg","_",1,2,1
"971","2980","ties_allowed","indiff","11",31131.236,"A_b_a_B","indiff9_pos","indiff8_neg","indiff9_neg","indiff8_pos","indiff9_neg","indiff8_neg & indiff8_pos","indiff9_pos","_",0,2,1
"972","2980","ties_allowed","indiff","13",27407.6350000357,"a_B_A_b","indiff11_neg","indiff1_pos","indiff11_pos","indiff1_neg","indiff1_neg","indiff11_neg & indiff11_pos","indiff1_pos","_",0,2,1
"973","2968","ties_allowed","indiff","8",209319.438999997,"A_B_b_a","indiff5_pos","indiff11_pos","indiff11_neg","indiff5_neg","indiff5_neg","indiff11_pos & indiff11_neg","indiff5_pos","_",0,2,1
"974","2968","ties_allowed","indiff","13",53370.177999997,"a_A_b_B","indiff8_neg","indiff8_pos","indiff4_neg","indiff4_pos","indiff4_pos","indiff8_neg & indiff8_pos","indiff4_neg","_",0,2,1
"975","2964","ties_allowed","indiff","4",31345.7030000119,"A_B_a_b","indiff4_pos","indiff8_pos","indiff4_neg","indiff8_neg","indiff8_neg","indiff4_neg & indiff4_pos","indiff8_pos","_",0,2,1
"976","2964","ties_allowed","indiff","6",41511.708,"A_b_a_B","indiff9_pos","indiff2_neg","indiff9_neg","indiff2_pos","indiff9_pos","indiff2_pos & indiff2_neg","indiff9_neg","_",0,2,1
"977","2963","ties_allowed","indiff","5",27674.003,"A_b_B_a","indiff1_pos","indiff11_neg","indiff11_pos","indiff1_neg","indiff1_pos","indiff11_neg & indiff11_pos","indiff1_neg","_",0,2,1
"978","2945","ties_allowed","indiff","2",86045.794,"a_B_b_A","indiff11_neg","indiff1_pos","indiff1_neg","indiff11_pos","indiff11_pos","indiff11_neg & indiff1_neg","indiff1_pos","_",1,2,1
"979","2941","ties_allowed","indiff","2",23997.28,"a_b_B_A","indiff4_neg","indiff10_neg","indiff10_pos","indiff4_pos","indiff10_pos","indiff4_pos & indiff4_neg","indiff10_neg","_",0,2,1
"980","2941","ties_allowed","indiff","8",21787.76,"a_B_b_A","indiff3_neg","indiff9_pos","indiff9_neg","indiff3_pos","indiff9_pos","indiff3_pos & indiff9_neg","indiff3_neg","_",1,2,1
"981","3126","ties_allowed","indiff","11",18101.0620000477,"a_b_A_B","indiff6_neg","indiff7_neg","indiff6_pos","indiff7_pos","indiff7_pos","indiff6_neg","indiff6_pos & indiff7_neg","_",1,0,1
"982","3119","ties_allowed","indiff","13",69409,"A_a_B_b","indiff10_pos","indiff10_neg","indiff5_pos","indiff5_neg","indiff10_pos","indiff10_neg","indiff5_pos & indiff5_neg & ","_",1,1,1
"983","3118","ties_allowed","extreme","3",49673.441,"a_b_B_A","impl4_neg","impl5_neg","impl5_pos","impl4_pos","impl4_neg","impl5_neg","impl5_pos & impl4_pos","_",1,0,1
"984","3118","ties_allowed","extreme","4",90837.6430002861,"a_b_B_A","plau6_neg","plau2_neg","plau2_pos","plau6_pos","plau6_pos","plau2_pos","plau2_neg & plau6_neg","_",1,0,1
"985","3118","ties_allowed","indiff","8",18109.8390001907,"A_B_b_a","indiff12_pos","indiff9_pos","indiff9_neg","indiff12_neg","indiff9_pos","indiff12_neg","indiff12_pos & indiff9_neg","_",1,0,1
"986","3118","ties_allowed","indiff","9",25251.6790002861,"a_b_B_A","indiff6_neg","indiff7_neg","indiff7_pos","indiff6_pos","indiff7_pos","indiff6_pos","indiff6_neg & indiff7_neg","_",1,0,1
"987","3118","ties_allowed","indiff","13",27807.1240001908,"a_A_b_B","indiff3_neg","indiff3_pos","indiff10_neg","indiff10_pos","indiff3_pos","indiff10_neg","indiff10_pos & indiff3_neg","_",1,0,1
"988","3114","ties_allowed","indiff","5",36447.251,"A_b_a_B","indiff8_pos","indiff6_neg","indiff8_neg","indiff6_pos","indiff6_neg","indiff8_pos","indiff8_neg & indiff6_pos","_",1,0,1
"989","3114","ties_allowed","indiff","9",46976.1899999999,"a_A_B_b","indiff2_neg","indiff2_pos","indiff4_pos","indiff4_neg","indiff2_pos","indiff4_pos","indiff2_neg & indiff4_neg","_",1,0,1
"990","3114","ties_allowed","indiff","13",20238.3050000002,"A_B_b_a","indiff9_pos","indiff3_pos","indiff3_neg","indiff9_neg","indiff9_pos","indiff3_pos","indiff3_neg & indiff9_neg","_",1,0,1
"991","3107","ties_allowed","extreme","2",50634.9089999999,"a_A_b_B","impl1_neg","impl1_pos","impl4_neg","impl4_pos","impl1_neg","impl4_neg","impl4_pos & impl1_pos","_",1,0,1
"992","3107","ties_allowed","indiff","4",61600.4299999999,"A_b_B_a","indiff2_pos","indiff6_neg","indiff6_pos","indiff2_neg","indiff6_pos","indiff2_pos","indiff6_neg & indiff2_neg","_",1,0,1
"993","3104","ties_allowed","indiff","4",51539.4689999881,"a_b_B_A","indiff8_neg","indiff10_neg","indiff10_pos","indiff8_pos","indiff8_pos","indiff8_neg","indiff10_pos & indiff10_neg","_",1,1,1
"994","3097","ties_allowed","indiff","1",66442,"a_A_B_b","indiff10_neg","indiff10_pos","indiff5_pos","indiff5_neg","indiff5_neg","indiff10_pos","indiff10_neg & indiff5_pos & ","_",1,0,1
"995","3097","ties_allowed","indiff","5",44897,"A_B_b_a","indiff4_pos","indiff8_pos","indiff8_neg","indiff4_neg","indiff8_pos","indiff4_neg","indiff4_pos & indiff8_neg & ","_",1,0,1
"996","3093","ties_allowed","indiff","4",30772.336,"A_B_a_b","indiff4_pos","indiff11_pos","indiff4_neg","indiff11_neg","indiff11_pos","indiff4_pos","indiff4_neg & indiff11_neg","_",1,0,1
"997","3093","ties_allowed","indiff","13",32461.493000009,"A_b_B_a","indiff9_pos","indiff1_neg","indiff1_pos","indiff9_neg","indiff9_pos","indiff1_pos","indiff9_neg & indiff1_neg","_",1,0,1
"998","3087","ties_allowed","indiff","4",28485.36,"a_B_A_b","indiff2_neg","indiff3_pos","indiff2_pos","indiff3_neg","indiff3_pos","indiff2_pos","indiff2_neg & indiff3_neg","_",1,0,1
"999","3087","ties_allowed","extreme","11",19439.44,"A_B_b_a","plau1_pos","plau6_pos","plau6_neg","plau1_neg","plau6_pos","plau1_pos","plau6_neg & plau1_neg","_",1,0,1
"1000","3086","ties_allowed","extreme","10",23642.438,"A_b_a_B","impl5_pos","plau4_neg","impl5_neg","plau4_pos","plau4_pos","impl5_neg","plau4_neg & impl5_pos","_",1,0,1
"1001","3085","ties_allowed","indiff","11",45640.92,"a_A_B_b","indiff8_neg","indiff8_pos","indiff6_pos","indiff6_neg","indiff8_neg","indiff8_pos","indiff6_pos & indiff6_neg","_",1,1,1
"1002","3082","ties_allowed","indiff","2",81190.1,"A_b_a_B","indiff3_pos","indiff10_neg","indiff3_neg","indiff10_pos","indiff3_neg","indiff10_pos","indiff10_neg & indiff3_pos","_",1,0,1
"1003","3082","ties_allowed","indiff","8",39451.36,"A_B_a_b","indiff8_pos","indiff2_pos","indiff8_neg","indiff2_neg","indiff8_pos","indiff2_neg","indiff2_pos & indiff8_neg","_",1,0,1
"1004","3079","ties_allowed","indiff","9",24206.623000003,"a_b_B_A","indiff4_neg","indiff12_neg","indiff12_pos","indiff4_pos","indiff4_pos","indiff12_neg","indiff4_neg & indiff12_pos","_",1,0,1
"1005","3079","ties_allowed","indiff","12",27731.1939999911,"a_A_b_B","indiff1_neg","indiff1_pos","indiff11_neg","indiff11_pos","indiff11_pos","indiff1_pos","indiff1_neg & indiff11_neg","_",1,0,1
"1006","3077","ties_allowed","indiff","5",83031.0240000238,"a_A_b_B","indiff2_neg","indiff2_pos","indiff11_neg","indiff11_pos","indiff11_neg","indiff2_neg","indiff11_pos & indiff2_pos","_",1,0,1
"1007","3067","ties_allowed","indiff","4",28722.855999997,"a_b_B_A","indiff9_neg","indiff8_neg","indiff8_pos","indiff9_pos","indiff9_pos","indiff9_neg","indiff8_neg & indiff8_pos","_",1,1,1
"1008","3064","ties_allowed","indiff","13",34217.755999994,"a_A_b_B","indiff8_neg","indiff8_pos","indiff3_neg","indiff3_pos","indiff3_neg","indiff3_pos","indiff8_neg & indiff8_pos","_",1,1,1
"1009","3060","ties_allowed","indiff","3",32450.818,"A_B_b_a","indiff8_pos","indiff3_pos","indiff3_neg","indiff8_neg","indiff3_pos","indiff8_pos","indiff3_neg & indiff8_neg","_",1,0,1
"1010","3060","ties_allowed","indiff","4",29048.6959999762,"a_A_B_b","indiff2_neg","indiff2_pos","indiff4_pos","indiff4_neg","indiff4_pos","indiff2_neg","indiff4_neg & indiff2_pos","_",1,0,1
"1011","3060","ties_allowed","extreme","12",31184.4540000238,"A_B_a_b","impl5_pos","plau6_pos","impl5_neg","plau6_neg","plau6_pos","impl5_neg","impl5_pos & plau6_neg","_",1,0,1
"1012","3050","ties_allowed","indiff","9",44015.859,"a_b_B_A","indiff4_neg","indiff3_neg","indiff3_pos","indiff4_pos","indiff3_neg","indiff4_neg","indiff3_pos & indiff4_pos","_",1,0,1
"1013","3041","ties_allowed","indiff","1",41392.647999994,"A_a_b_B","indiff5_pos","indiff5_neg","indiff10_neg","indiff10_pos","indiff5_neg","indiff10_neg","indiff5_pos & indiff10_pos","_",1,0,1
"1014","3041","ties_allowed","extreme","3",29211.017999994,"A_B_b_a","plau5_pos","plau4_pos","plau4_neg","plau5_neg","plau5_pos","plau4_pos","plau4_neg & plau5_neg","_",1,0,1
"1015","3041","ties_allowed","indiff","8",17225.413000003,"A_a_b_B","indiff9_pos","indiff9_neg","indiff8_neg","indiff8_pos","indiff9_pos","indiff8_pos","indiff8_neg & indiff9_neg","_",1,0,1
"1016","3034","ties_allowed","indiff","8",28700.469,"a_b_A_B","indiff2_neg","indiff10_neg","indiff2_pos","indiff10_pos","indiff2_neg","indiff2_pos","indiff10_pos & indiff10_neg","_",1,1,1
"1017","3033","ties_allowed","extreme","9",25882.9580000119,"A_b_B_a","impl4_pos","plau1_neg","plau1_pos","impl4_neg","plau1_pos","impl4_neg","plau1_neg & impl4_pos","_",1,0,1
"1018","3033","ties_allowed","indiff","11",16987.89,"A_b_B_a","indiff6_pos","indiff8_neg","indiff8_pos","indiff6_neg","indiff8_pos","indiff6_neg","indiff6_pos & indiff8_neg","_",1,0,1
"1019","3024","ties_allowed","indiff","8",27558.509,"a_B_A_b","indiff3_neg","indiff10_pos","indiff3_pos","indiff10_neg","indiff10_pos","indiff3_pos","indiff10_neg & indiff3_neg","_",1,0,1
"1020","3024","ties_allowed","indiff","12",25488.286999997,"a_A_b_B","indiff11_neg","indiff11_pos","indiff5_neg","indiff5_pos","indiff5_neg","indiff11_pos","indiff11_neg & indiff5_pos","_",1,0,1
"1021","3022","ties_allowed","extreme","1",34123.364,"A_B_b_a","plau6_pos","plau2_pos","plau2_neg","plau6_neg","plau6_pos","plau2_pos","plau2_neg & plau6_neg","_",1,0,1
"1022","3020","ties_allowed","indiff","3",53109.8,"a_b_B_A","indiff1_neg","indiff3_neg","indiff3_pos","indiff1_pos","indiff1_pos","indiff3_pos","indiff1_neg & indiff3_neg","_",1,0,1
"1023","3020","ties_allowed","extreme","6",32756.4,"A_a_b_B","plau1_pos","plau1_neg","plau2_neg","plau2_pos","plau1_pos","plau2_pos","plau1_neg & plau2_neg","_",1,0,1
"1024","3020","ties_allowed","indiff","8",46500.48,"A_B_b_a","indiff7_pos","indiff2_pos","indiff2_neg","indiff7_neg","indiff7_neg","indiff2_pos","indiff7_pos & indiff2_neg","_",1,0,1
"1025","3020","ties_allowed","indiff","13",36702.98,"A_b_a_B","indiff6_pos","indiff8_neg","indiff6_neg","indiff8_pos","indiff8_pos","indiff6_neg","indiff6_pos & indiff8_neg","_",1,0,1
"1026","3019","ties_allowed","extreme","11",36880.5,"A_b_B_a","plau1_pos","plau2_neg","plau2_pos","plau1_neg","plau1_pos","plau2_pos","plau2_neg & plau1_neg","_",1,0,1
"1027","3019","ties_allowed","indiff","13",22289.14,"a_b_A_B","indiff8_neg","indiff2_neg","indiff8_pos","indiff2_pos","indiff2_neg","indiff2_pos","indiff8_pos & indiff8_neg","_",1,1,1
"1028","3015","ties_allowed","indiff","1",84260.8129999762,"a_B_A_b","indiff5_neg","indiff2_pos","indiff5_pos","indiff2_neg","indiff2_pos","indiff2_neg","indiff5_neg & indiff5_pos","_",1,1,1
"1029","3015","ties_allowed","indiff","4",91144.811,"A_B_a_b","indiff8_pos","indiff12_pos","indiff8_neg","indiff12_neg","indiff8_neg","indiff8_pos","indiff12_pos & indiff12_neg","_",1,1,1
"1030","3015","ties_allowed","extreme","5",65502.6670000119,"A_B_b_a","plau1_pos","plau3_pos","plau3_neg","plau1_neg","plau3_pos","plau1_pos","plau3_neg & plau1_neg","_",1,0,1
"1031","3015","ties_allowed","indiff","6",29340.937,"A_B_b_a","indiff11_pos","indiff10_pos","indiff10_neg","indiff11_neg","indiff11_neg","indiff11_pos","indiff10_pos & indiff10_neg","_",1,1,1
"1032","3010","ties_allowed","indiff","10",17501.07,"A_b_B_a","indiff10_pos","indiff4_neg","indiff4_pos","indiff10_neg","indiff10_pos","indiff10_neg","indiff4_neg & indiff4_pos","_",1,1,1
"1033","3010","ties_allowed","indiff","11",27544.2929999985,"a_B_b_A","indiff9_neg","indiff1_pos","indiff1_neg","indiff9_pos","indiff9_pos","indiff1_pos","indiff9_neg & indiff1_neg","_",1,0,1
"1034","2998","ties_allowed","indiff","8",19584.9929999911,"a_B_b_A","indiff1_neg","indiff5_pos","indiff5_neg","indiff1_pos","indiff1_neg","indiff1_pos","indiff5_pos & indiff5_neg","_",1,1,1
"1035","2997","ties_allowed","indiff","8",24482,"a_A_B_b","indiff4_neg","indiff4_pos","indiff2_pos","indiff2_neg","indiff4_pos","indiff2_pos","indiff2_neg & indiff4_neg & ","_",1,0,1
"1036","2997","ties_allowed","indiff","9",29276,"a_A_B_b","indiff12_neg","indiff12_pos","indiff1_pos","indiff1_neg","indiff12_pos","indiff1_pos","indiff1_neg & indiff12_neg & ","_",1,0,1
"1037","2986","ties_allowed","extreme","2",59358,"A_B_a_b","impl2_pos","impl4_pos","impl2_neg","impl4_neg","impl4_neg","impl2_neg","impl4_pos & impl2_pos & ","_",1,0,1
"1038","2986","ties_allowed","indiff","6",23491,"A_a_B_b","indiff2_pos","indiff2_neg","indiff4_pos","indiff4_neg","indiff4_pos","indiff2_pos","indiff2_neg & indiff4_neg & ","_",1,0,1
"1039","2964","ties_allowed","indiff","2",36669.1130000119,"A_b_B_a","indiff6_pos","indiff5_neg","indiff5_pos","indiff6_neg","indiff6_pos","indiff5_pos","indiff5_neg & indiff6_neg","_",1,0,1
"1040","2964","ties_allowed","extreme","5",24724.038,"a_B_A_b","plau4_neg","plau3_pos","plau4_pos","plau3_neg","plau3_pos","plau4_pos","plau3_neg & plau4_neg","_",1,0,1
"1041","2964","ties_allowed","indiff","8",34329.2029999881,"a_b_A_B","indiff7_neg","indiff12_neg","indiff7_pos","indiff12_pos","indiff7_pos","indiff12_pos","indiff12_neg & indiff7_neg","_",1,0,1
"1042","2964","ties_allowed","indiff","11",50256.3579999881,"A_B_b_a","indiff10_pos","indiff11_pos","indiff11_neg","indiff10_neg","indiff10_pos","indiff11_pos","indiff11_neg & indiff10_neg","_",1,0,1
"1043","2964","ties_allowed","indiff","12",31194.9680000239,"A_b_a_B","indiff1_pos","indiff3_neg","indiff1_neg","indiff3_pos","indiff1_pos","indiff3_pos","indiff3_neg & indiff1_neg","_",1,0,1
"1044","2949","ties_allowed","indiff","4",46288,"a_B_b_A","indiff8_neg","indiff7_pos","indiff7_neg","indiff8_pos","indiff7_neg","indiff7_pos","indiff8_neg & indiff8_pos & ","_",1,1,1
"1045","2945","ties_allowed","extreme","8",54181.2940000477,"a_B_A_b","impl5_neg","plau2_pos","impl5_pos","plau2_neg","plau2_pos","impl5_neg","plau2_neg & impl5_pos","_",1,0,1
"1046","2945","ties_allowed","extreme","9",45399.122,"a_b_B_A","plau5_neg","plau3_neg","plau3_pos","plau5_pos","plau5_pos","plau3_pos","plau3_neg & plau5_neg","_",1,0,1
"1047","2945","ties_allowed","extreme","13",51400.042999857,"a_A_B_b","impl6_neg","impl6_pos","impl4_pos","impl4_neg","impl4_neg","impl6_pos","impl4_pos & impl6_neg","_",1,0,1
"1048","2943","ties_allowed","extreme","13",22933.34,"a_B_b_A","impl3_neg","impl2_pos","impl2_neg","impl3_pos","impl3_neg","impl2_neg","impl2_pos & impl3_pos","_",1,0,1
"1049","2941","ties_allowed","extreme","1",33602.28,"A_B_b_a","plau3_pos","plau6_pos","plau6_neg","plau3_neg","plau6_pos","plau3_pos","plau6_neg & plau3_neg","_",1,0,1
"1050","2941","ties_allowed","extreme","6",22231.6,"A_a_b_B","plau2_pos","plau2_neg","plau5_neg","plau5_pos","plau5_pos","plau2_pos","plau2_neg & plau5_neg","_",1,0,1
"1051","2929","ties_allowed","indiff","8",51100.48,"A_a_b_B","indiff8_pos","indiff8_neg","indiff3_neg","indiff3_pos","indiff3_pos","indiff8_pos","indiff8_neg & indiff3_neg","_",1,0,1
"1052","3133","ties_allowed","indiff","4",24417.482999997,"a_B_A_b","indiff5_neg","indiff2_pos","indiff5_pos","indiff2_neg","indiff2_pos & indiff2_neg","indiff5_neg & indiff5_pos","_","_",1,1,1
"1053","3129","ties_allowed","indiff","1",91383.855,"a_B_A_b","indiff2_neg","indiff4_pos","indiff2_pos","indiff4_neg","indiff2_pos & indiff4_pos","indiff2_neg & indiff4_neg","_","_",0,NA,1
"1054","3126","ties_allowed","indiff","3",17404.6430001431,"A_a_b_B","indiff2_pos","indiff2_neg","indiff12_neg","indiff12_pos","indiff12_pos & indiff2_pos","indiff12_neg & indiff2_neg","_","_",0,NA,1
"1055","3118","ties_allowed","extreme","6",30639.8760003815,"A_b_a_B","plau4_pos","plau5_neg","plau4_neg","plau5_pos","plau5_pos & plau4_pos","plau4_neg & plau5_neg","_","_",0,NA,1
"1056","3118","ties_allowed","indiff","11",31053.2170000953,"a_A_B_b","indiff1_neg","indiff1_pos","indiff8_pos","indiff8_neg","indiff1_neg","indiff8_pos & indiff1_pos & indiff8_neg","_","_",1,1,1
"1057","3110","ties_allowed","extreme","12",20360.0600000001,"a_b_A_B","impl1_neg","impl4_neg","impl1_pos","impl4_pos","impl1_neg & impl4_neg","impl4_pos & impl1_pos","_","_",0,NA,1
"1058","3104","ties_allowed","extreme","3",48068.2869999642,"a_b_A_B","plau5_neg","plau2_neg","plau5_pos","plau2_pos","plau2_pos & plau5_pos","plau5_neg & plau2_neg","_","_",0,NA,1
"1059","3104","ties_allowed","extreme","12",30755.6739999761,"a_B_A_b","plau4_neg","plau1_pos","plau4_pos","plau1_neg","plau4_pos & plau1_pos","plau1_neg & plau4_neg","_","_",0,NA,1
"1060","3086","ties_allowed","indiff","6",27910.9770000011,"a_A_b_B","indiff4_neg","indiff4_pos","indiff7_neg","indiff7_pos","indiff7_neg & indiff4_neg","indiff4_pos & indiff7_pos","_","_",0,NA,1
"1061","3085","ties_allowed","indiff","4",44772.9,"a_A_b_B","indiff3_neg","indiff3_pos","indiff4_neg","indiff4_pos","indiff3_pos & indiff4_pos","indiff3_neg & indiff4_neg","_","_",0,NA,1
"1062","3082","ties_allowed","extreme","4",61808.14,"a_b_B_A","plau5_neg","plau6_neg","plau6_pos","plau5_pos","plau6_pos & plau5_pos","plau5_neg & plau6_neg","_","_",0,NA,1
"1063","3082","ties_allowed","extreme","9",25465.6,"A_b_a_B","impl2_pos","impl6_neg","impl2_neg","impl6_pos","impl6_neg & impl2_neg","impl2_pos & impl6_pos","_","_",0,NA,1
"1064","3082","ties_allowed","indiff","11",30620.04,"A_b_B_a","indiff11_pos","indiff6_neg","indiff6_pos","indiff11_neg","indiff11_pos & indiff6_neg","indiff6_pos & indiff11_neg","_","_",0,NA,1
"1065","3079","ties_allowed","indiff","10",29292.826,"a_A_B_b","indiff3_neg","indiff3_pos","indiff9_pos","indiff9_neg","indiff3_pos & indiff9_pos","indiff9_neg & indiff3_neg","_","_",0,NA,1
"1066","3067","ties_allowed","indiff","8",18208.576999997,"A_a_b_B","indiff11_pos","indiff11_neg","indiff3_neg","indiff3_pos","indiff11_pos & indiff11_neg","indiff3_pos & indiff3_neg","_","_",1,1,1
"1067","3060","ties_allowed","extreme","11",24161.3310000239,"A_B_a_b","impl2_pos","impl3_pos","impl2_neg","impl3_neg","impl3_neg & impl2_neg","impl3_pos & impl2_pos","_","_",0,NA,1
"1068","3060","ties_allowed","extreme","13",18642.7930000715,"a_A_B_b","plau3_neg","plau3_pos","plau4_pos","plau4_neg","plau3_pos & plau4_pos","plau3_neg & plau4_neg","_","_",0,NA,1
"1069","3033","ties_allowed","extreme","6",24158.159,"a_A_b_B","impl2_neg","impl2_pos","impl5_neg","impl5_pos","impl2_neg & impl5_neg","impl2_pos & impl5_pos","_","_",0,NA,1
"1070","3033","ties_allowed","indiff","13",17079.986000003,"a_A_B_b","indiff4_neg","indiff4_pos","indiff11_pos","indiff11_neg","indiff11_pos & indiff4_pos","indiff4_neg & indiff11_neg","_","_",0,NA,1
"1071","3021","ties_allowed","extreme","6",33604.3879999285,"a_A_B_b","impl6_neg","impl6_pos","impl2_pos","impl2_neg","impl6_neg & impl2_pos","impl6_pos & impl2_neg","_","_",0,NA,1
"1072","3020","ties_allowed","indiff","9",81977.4,"A_B_a_b","indiff12_pos","indiff11_pos","indiff12_neg","indiff11_neg","indiff12_pos & indiff12_neg","indiff11_pos & indiff11_neg","_","_",1,1,1
"1073","3015","ties_allowed","indiff","11",26177.6029999761,"a_B_A_b","indiff9_neg","indiff4_pos","indiff9_pos","indiff4_neg","indiff4_pos & indiff4_neg","indiff9_neg & indiff9_pos","_","_",1,1,1
"1074","3015","ties_allowed","indiff","12",108888.847,"A_a_B_b","indiff6_pos","indiff6_neg","indiff1_pos","indiff1_neg","indiff6_neg","indiff1_pos & indiff1_neg & indiff6_pos","_","_",1,1,1
