"ID","between_subject_condition","within_subject_condition","f00","duration","presentation_order","eveTopleft","eveTopright","eveDownleft","eveDownright","rank_1","rank_2","rank_3","rank_4","if_there_are_errors","error_type","if_there_are_ties","classify_all_ranks"
"5431","ties_allowed","mixed","3",34715.0930000015,"A_B_b_a","indiff7_pos","impl5_pos","impl5_neg","indiff7_neg","indiff7_pos & impl5_neg","indiff7_neg","impl5_pos","_",1,0,1,"type_2"
"5431","ties_allowed","edge","4",28705.2800000022,"a_A_b_B","plau3_neg","plau3_pos","impl4_neg","impl4_pos","plau3_pos & impl4_neg","plau3_neg","impl4_pos","_",1,0,1,"type_2"
"5512","ties_allowed","edge","1",57121.4159999996,"a_A_b_B","impl5_neg","impl5_pos","plau4_neg","plau4_pos","impl5_neg & plau4_pos","impl5_pos","plau4_neg","_",1,0,1,"type_2"
"5310","ties_allowed","mixed","12",16840.86,"a_A_B_b","indiff12_neg","indiff12_pos","impl3_pos","impl3_neg","indiff12_pos & impl3_neg","indiff12_neg","impl3_pos","_",1,0,1,"type_2"
"5418","ties_allowed","middle","4",29752,"a_b_A_B","indiff9_neg","indiff6_neg","indiff9_pos","indiff6_pos","indiff9_pos & indiff9_neg & ","indiff6_neg","indiff6_pos","_",1,1,1,"type_1"
"5418","ties_allowed","edge","8",51101,"a_A_b_B","plau1_neg","plau1_pos","plau3_neg","plau3_pos","plau1_pos & plau3_pos & ","plau3_neg","plau1_neg","_",1,0,1,"type_2"
"5418","ties_allowed","middle","11",18069,"A_B_b_a","indiff8_pos","indiff1_pos","indiff1_neg","indiff8_neg","indiff1_neg & indiff1_pos & ","indiff8_neg","indiff8_pos","_",1,1,1,"type_1"
"5266","ties_allowed","middle","5",23739.38,"a_A_B_b","indiff4_neg","indiff4_pos","indiff2_pos","indiff2_neg","indiff4_pos & indiff4_neg","indiff2_neg","indiff2_pos","_",1,1,1,"type_1"
"5266","ties_allowed","middle","9",31979.96,"a_B_b_A","indiff12_neg","indiff9_pos","indiff9_neg","indiff12_pos","indiff9_neg & indiff12_neg","indiff9_pos","indiff12_pos","_",1,0,1,"type_2"
"5434","ties_allowed","mixed","1",33046.4969999762,"A_a_b_B","plau1_pos","plau1_neg","indiff11_neg","indiff11_pos","indiff11_pos & indiff11_neg","plau1_pos","plau1_neg","_",1,1,1,"type_1"
"5434","ties_allowed","edge","10",22764.0000000239,"a_B_A_b","impl4_neg","plau4_pos","impl4_pos","plau4_neg","plau4_pos & impl4_neg","impl4_pos","plau4_neg","_",1,0,1,"type_2"
"5434","ties_allowed","edge","11",17819.464,"A_b_B_a","plau6_pos","plau3_neg","plau3_pos","plau6_neg","plau6_pos & plau3_pos","plau6_neg","plau3_neg","_",1,0,1,"type_2"
"5509","ties_allowed","middle","1",41789.427000006,"A_b_B_a","indiff9_pos","indiff6_neg","indiff6_pos","indiff9_neg","indiff9_pos & indiff6_pos","indiff6_neg","indiff9_neg","_",1,0,1,"type_2"
"5348","ties_allowed","mixed","13",23078.0389999643,"A_B_b_a","impl6_pos","indiff9_pos","indiff9_neg","impl6_neg","indiff9_neg & impl6_neg","indiff9_pos","impl6_pos","_",1,0,1,"type_2"
"5359","ties_allowed","mixed","8",34698.1210000045,"A_b_B_a","plau5_pos","indiff4_neg","indiff4_pos","plau5_neg","plau5_pos & indiff4_pos","indiff4_neg","plau5_neg","_",1,0,1,"type_2"
"5359","ties_allowed","mixed","13",24720.1790000044,"a_B_b_A","indiff11_neg","impl1_pos","impl1_neg","indiff11_pos","indiff11_pos & indiff11_neg","impl1_neg","impl1_pos","_",1,1,1,"type_1"
"5452","ties_allowed","middle","6",27020.955,"a_B_A_b","indiff4_neg","indiff2_pos","indiff4_pos","indiff2_neg","indiff4_pos & indiff4_neg","indiff2_pos","indiff2_neg","_",1,1,1,"type_1"
"5225","ties_allowed","mixed","10",63961.3,"a_B_b_A","indiff8_neg","plau6_pos","plau6_neg","indiff8_pos","plau6_pos & indiff8_pos","plau6_neg","indiff8_neg","_",1,0,1,"type_2"
"5436","ties_allowed","middle","8",30932.06,"a_B_b_A","indiff6_neg","indiff11_pos","indiff11_neg","indiff6_pos","indiff11_neg & indiff11_pos","indiff6_neg","indiff6_pos","_",1,1,1,"type_1"
"5285","ties_allowed","middle","5",51586.5900000001,"a_B_A_b","indiff2_neg","indiff1_pos","indiff2_pos","indiff1_neg","indiff1_pos & indiff1_neg","indiff2_pos","indiff2_neg","_",1,1,1,"type_1"
"5285","ties_allowed","edge","6",21758.651,"a_b_A_B","impl4_neg","plau4_neg","impl4_pos","plau4_pos","plau4_pos & impl4_neg","plau4_neg","impl4_pos","_",1,0,1,"type_2"
"5395","ties_allowed","middle","10",33089.1289999985,"a_b_B_A","indiff8_neg","indiff7_neg","indiff7_pos","indiff8_pos","indiff7_neg & indiff8_pos","indiff7_pos","indiff8_neg","_",1,0,1,"type_2"
"5395","ties_allowed","edge","11",21126.4969999985,"A_b_a_B","impl2_pos","plau4_neg","impl2_neg","plau4_pos","plau4_pos & impl2_neg","plau4_neg","impl2_pos","_",1,0,1,"type_2"
"5395","ties_allowed","edge","12",25934.145,"A_a_b_B","impl1_pos","impl1_neg","impl4_neg","impl4_pos","impl4_neg & impl1_neg","impl1_pos","impl4_pos","_",1,0,1,"type_2"
"5395","ties_allowed","mixed","13",29919.2039999985,"A_a_b_B","indiff11_pos","indiff11_neg","impl5_neg","impl5_pos","impl5_neg & indiff11_neg","indiff11_pos","impl5_pos","_",1,0,1,"type_2"
"5300","ties_allowed","middle","3",56632.46,"A_a_b_B","indiff1_pos","indiff1_neg","indiff8_neg","indiff8_pos","indiff8_pos & indiff8_neg","indiff1_pos","indiff1_neg","_",1,1,1,"type_1"
"5300","ties_allowed","middle","8",29718.72,"a_b_B_A","indiff7_neg","indiff4_neg","indiff4_pos","indiff7_pos","indiff4_pos & indiff4_neg","indiff7_pos","indiff7_neg","_",1,1,1,"type_1"
"5344","ties_allowed","edge","11",26885.38,"a_b_B_A","impl4_neg","impl2_neg","impl2_pos","impl4_pos","impl4_neg & impl2_neg","impl2_pos","impl4_pos","_",1,0,1,"type_2"
"5344","ties_allowed","edge","12",18441.38,"A_a_b_B","impl1_pos","impl1_neg","plau1_neg","plau1_pos","plau1_pos & impl1_neg","plau1_neg","impl1_pos","_",1,0,1,"type_2"
"5338","ties_allowed","edge","4",41693.3180000011,"A_B_a_b","plau5_pos","impl3_pos","plau5_neg","impl3_neg","impl3_neg & plau5_pos","plau5_neg","impl3_pos","_",1,0,1,"type_2"
"5224","ties_allowed","edge","12",33788.9419999762,"A_a_b_B","impl5_pos","impl5_neg","impl4_neg","impl4_pos","impl4_neg & impl5_neg","impl5_pos","impl4_pos","_",1,0,1,"type_2"
"5254","ties_allowed","mixed","9",34833.88,"a_B_A_b","indiff11_neg","plau3_pos","indiff11_pos","plau3_neg","indiff11_neg & plau3_pos","indiff11_pos","plau3_neg","_",1,0,1,"type_2"
"5254","ties_allowed","edge","13",28756.3,"a_b_A_B","plau1_neg","plau5_neg","plau1_pos","plau5_pos","plau5_pos & plau1_pos","plau5_neg","plau1_neg","_",1,0,1,"type_2"
"5318","ties_allowed","mixed","3",29083.3759999996,"a_A_B_b","indiff8_neg","indiff8_pos","plau4_pos","plau4_neg","plau4_pos & indiff8_pos","indiff8_neg","plau4_neg","_",1,0,1,"type_2"
"5318","ties_allowed","middle","10",21688.1909999998,"a_B_b_A","indiff1_neg","indiff4_pos","indiff4_neg","indiff1_pos","indiff4_neg & indiff1_pos","indiff4_pos","indiff1_neg","_",1,0,1,"type_2"
"5409","ties_allowed","edge","6",43451.848,"a_b_B_A","impl6_neg","plau6_neg","plau6_pos","impl6_pos","impl6_neg & plau6_pos","plau6_neg","impl6_pos","_",1,0,1,"type_2"
"5409","ties_allowed","middle","9",38942.7029999761,"a_B_b_A","indiff10_neg","indiff2_pos","indiff2_neg","indiff10_pos","indiff2_pos & indiff2_neg","indiff10_pos","indiff10_neg","_",1,1,1,"type_1"
"5371","ties_allowed","edge","1",20294.6880000238,"A_B_b_a","impl6_pos","impl5_pos","impl5_neg","impl6_neg","impl5_neg & impl6_neg","impl5_pos","impl6_pos","_",1,0,1,"type_2"
"5371","ties_allowed","middle","5",29711.424,"a_A_B_b","indiff6_neg","indiff6_pos","indiff12_pos","indiff12_neg","indiff6_neg & indiff12_neg","indiff12_pos","indiff6_pos","_",1,0,1,"type_2"
"5398","ties_allowed","middle","10",92136.0280000238,"A_b_a_B","indiff11_pos","indiff8_neg","indiff11_neg","indiff8_pos","indiff8_pos & indiff8_neg","indiff11_neg","indiff11_pos","_",1,1,1,"type_1"
"5398","ties_allowed","middle","12",77635.83,"A_a_B_b","indiff12_pos","indiff12_neg","indiff4_pos","indiff4_neg","indiff4_neg & indiff4_pos","indiff12_neg","indiff12_pos","_",1,1,1,"type_1"
"5495","ties_allowed","middle","4",60997.518,"A_a_b_B","indiff9_pos","indiff9_neg","indiff7_neg","indiff7_pos","indiff7_pos & indiff7_neg","indiff9_pos","indiff9_neg","_",1,1,1,"type_1"
"5494","ties_allowed","edge","10",131791.849000002,"A_B_b_a","impl6_pos","plau4_pos","plau4_neg","impl6_neg","impl6_neg & plau4_pos","plau4_neg","impl6_pos","_",1,0,1,"type_2"
"5673","ties_allowed","edge","2",19227.407,"a_B_b_A","impl6_neg","plau6_pos","plau6_neg","impl6_pos","impl6_neg & plau6_pos","plau6_neg","impl6_pos","_",1,0,1,"type_2"
"5674","ties_allowed","mixed","3",25873.56,"a_A_b_B","indiff11_neg","indiff11_pos","plau6_neg","plau6_pos","indiff11_neg & indiff11_pos","plau6_pos","plau6_neg","_",1,1,1,"type_1"
"5682","ties_allowed","middle","10",20395.6510000119,"A_B_b_a","indiff8_pos","indiff12_pos","indiff12_neg","indiff8_neg","indiff8_pos & indiff8_neg","indiff12_pos","indiff12_neg","_",1,1,1,"type_1"
"5693","ties_allowed","mixed","2",48638,"A_a_b_B","impl6_pos","impl6_neg","indiff4_neg","indiff4_pos","indiff4_neg & indiff4_pos","impl6_neg","impl6_pos","_",1,1,1,"type_1"
"5687","ties_allowed","middle","10",65446.42,"a_A_B_b","indiff9_neg","indiff9_pos","indiff3_pos","indiff3_neg","indiff3_pos & indiff3_neg","indiff9_neg","indiff9_pos","_",1,1,1,"type_1"
"5675","ties_allowed","middle","2",67945.2840000015,"a_B_b_A","indiff12_neg","indiff5_pos","indiff5_neg","indiff12_pos","indiff12_pos & indiff5_neg","indiff12_neg","indiff5_pos","_",1,0,1,"type_2"
"5675","ties_allowed","edge","3",80473.6110000015,"A_b_a_B","impl3_pos","impl4_neg","impl3_neg","impl4_pos","impl3_neg & impl4_neg","impl4_pos","impl3_pos","_",1,0,1,"type_2"
"5675","ties_allowed","edge","9",45080.3080000015,"A_B_a_b","plau4_pos","impl1_pos","plau4_neg","impl1_neg","plau4_pos & impl1_neg","impl1_pos","plau4_neg","_",1,0,1,"type_2"
"5307","ties_allowed","mixed","5",18156.9809999881,"a_A_B_b","indiff8_neg","indiff8_pos","impl6_pos","impl6_neg","indiff8_pos","indiff8_neg & impl6_neg","impl6_pos","_",1,2,1,"type_3"
"5307","ties_allowed","middle","12",19814.8459999881,"A_B_a_b","indiff10_pos","indiff5_pos","indiff10_neg","indiff5_neg","indiff10_pos","indiff10_neg & indiff5_pos","indiff5_neg","_",1,2,1,"type_3"
"5297","ties_allowed","middle","9",14256.76,"A_a_B_b","indiff12_pos","indiff12_neg","indiff8_pos","indiff8_neg","indiff12_pos","indiff8_pos & indiff8_neg","indiff12_neg","_",0,NA,1,"logical"
"5503","ties_allowed","middle","9",25524.8540000119,"A_b_a_B","indiff11_pos","indiff12_neg","indiff11_neg","indiff12_pos","indiff12_pos","indiff11_pos & indiff11_neg","indiff12_neg","_",0,NA,1,"logical"
"5240","ties_allowed","middle","3",36401.02,"a_b_A_B","indiff7_neg","indiff1_neg","indiff7_pos","indiff1_pos","indiff7_pos","indiff7_neg & indiff1_pos","indiff1_neg","_",1,2,1,"type_3"
"5354","ties_allowed","middle","13",17884.9,"A_a_b_B","indiff1_pos","indiff1_neg","indiff8_neg","indiff8_pos","indiff1_pos","indiff8_neg & indiff8_pos","indiff1_neg","_",0,NA,1,"logical"
"5324","ties_allowed","mixed","6",22755.0329999285,"A_B_a_b","plau4_pos","indiff6_pos","plau4_neg","indiff6_neg","plau4_pos","indiff6_pos & indiff6_neg","plau4_neg","_",0,NA,1,"logical"
"5324","ties_allowed","middle","10",16388.6119999523,"A_b_a_B","indiff10_pos","indiff2_neg","indiff10_neg","indiff2_pos","indiff10_pos","indiff2_pos & indiff2_neg","indiff10_neg","_",0,NA,1,"logical"
"5351","ties_allowed","middle","10",15255.8580000715,"a_B_A_b","indiff3_neg","indiff12_pos","indiff3_pos","indiff12_neg","indiff3_pos","indiff12_pos & indiff3_neg","indiff12_neg","_",1,2,1,"type_3"
"5226","ties_allowed","middle","12",20723.078,"A_a_B_b","indiff5_pos","indiff5_neg","indiff8_pos","indiff8_neg","indiff5_pos","indiff8_neg & indiff5_neg","indiff8_pos","_",1,2,1,"type_3"
"5334","ties_allowed","mixed","12",17536.536,"a_A_B_b","plau1_neg","plau1_pos","indiff4_pos","indiff4_neg","plau1_pos","indiff4_pos & indiff4_neg","plau1_neg","_",0,NA,1,"logical"
"5378","ties_allowed","mixed","11",19538.8629999761,"a_A_B_b","indiff12_neg","indiff12_pos","plau4_pos","plau4_neg","plau4_pos","indiff12_pos & indiff12_neg","plau4_neg","_",0,NA,1,"logical"
"5479","ties_allowed","mixed","8",26803.0359999046,"A_a_B_b","indiff10_pos","indiff10_neg","plau5_pos","plau5_neg","plau5_pos","indiff10_pos & indiff10_neg","plau5_neg","_",0,NA,1,"logical"
"5479","ties_allowed","middle","9",23906.9679998092,"A_a_B_b","indiff4_pos","indiff4_neg","indiff3_pos","indiff3_neg","indiff3_pos","indiff4_pos & indiff4_neg","indiff3_neg","_",0,NA,1,"logical"
"5206","ties_allowed","mixed","5",25676.3149999523,"a_B_A_b","impl4_neg","indiff11_pos","impl4_pos","indiff11_neg","impl4_neg","indiff11_pos & indiff11_neg","impl4_pos","_",0,NA,1,"logical"
"5444","ties_allowed","middle","11",24786.1570000119,"A_b_a_B","indiff5_pos","indiff4_neg","indiff5_neg","indiff4_pos","indiff5_pos","indiff4_pos & indiff4_neg","indiff5_neg","_",0,NA,1,"logical"
"5444","ties_allowed","mixed","13",25257.5710000239,"A_B_b_a","indiff6_pos","plau4_pos","plau4_neg","indiff6_neg","plau4_pos","indiff6_pos & indiff6_neg","plau4_neg","_",0,NA,1,"logical"
"5431","ties_allowed","middle","5",18228.982,"a_A_B_b","indiff6_neg","indiff6_pos","indiff12_pos","indiff12_neg","indiff12_neg","indiff6_neg & indiff6_pos","indiff12_pos","_",0,NA,1,"logical"
"5431","ties_allowed","edge","10",19101.2710000022,"a_B_b_A","plau4_neg","impl1_pos","impl1_neg","plau4_pos","impl1_neg","plau4_neg & plau4_pos","impl1_pos","_",0,NA,1,"logical"
"5431","ties_allowed","edge","13",15343.5300000007,"a_A_B_b","impl6_neg","impl6_pos","impl2_pos","impl2_neg","impl6_neg","impl2_pos & impl2_neg","impl6_pos","_",0,NA,1,"logical"
"5341","ties_allowed","mixed","8",20851.933,"a_B_b_A","indiff1_neg","impl5_pos","impl5_neg","indiff1_pos","impl5_neg","indiff1_neg & indiff1_pos","impl5_pos","_",0,NA,1,"logical"
"5418","ties_allowed","mixed","3",32689,"a_B_A_b","indiff10_neg","plau6_pos","indiff10_pos","plau6_neg","plau6_pos","indiff10_pos & indiff10_neg & ","plau6_neg","_",0,NA,1,"logical"
"5418","ties_allowed","mixed","13",19521,"a_B_b_A","impl3_neg","indiff5_pos","indiff5_neg","impl3_pos","impl3_neg","indiff5_pos & indiff5_neg & ","impl3_pos","_",0,NA,1,"logical"
"5340","ties_allowed","mixed","1",26654.1809999881,"a_b_B_A","indiff11_neg","impl1_neg","impl1_pos","indiff11_pos","impl1_neg","indiff11_pos & indiff11_neg","impl1_pos","_",0,NA,1,"logical"
"5340","ties_allowed","middle","9",22515.7350000119,"a_A_B_b","indiff12_neg","indiff12_pos","indiff1_pos","indiff1_neg","indiff12_pos","indiff1_neg & indiff1_pos","indiff12_neg","_",0,NA,1,"logical"
"5340","ties_allowed","mixed","13",13569.2860000119,"A_b_B_a","impl5_pos","indiff4_neg","indiff4_pos","impl5_neg","impl5_neg","indiff4_neg & indiff4_pos","impl5_pos","_",0,NA,1,"logical"
"5208","ties_allowed","mixed","9",19376.2,"a_B_b_A","indiff11_neg","impl1_pos","impl1_neg","indiff11_pos","impl1_neg","indiff11_neg & indiff11_pos","impl1_pos","_",0,NA,1,"logical"
"5208","ties_allowed","mixed","13",22924.66,"A_b_B_a","impl3_pos","indiff1_neg","indiff1_pos","impl3_neg","impl3_neg","indiff1_neg & indiff1_pos","impl3_pos","_",0,NA,1,"logical"
"5259","ties_allowed","mixed","12",17546.1849999881,"a_A_b_B","indiff8_neg","indiff8_pos","impl4_neg","impl4_pos","impl4_neg","indiff8_neg & indiff8_pos","impl4_pos","_",0,NA,1,"logical"
"5434","ties_allowed","middle","12",24669.823,"a_B_A_b","indiff3_neg","indiff12_pos","indiff3_pos","indiff12_neg","indiff12_pos","indiff3_pos & indiff3_neg","indiff12_neg","_",0,NA,1,"logical"
"5207","ties_allowed","mixed","8",29437,"A_a_B_b","indiff6_pos","indiff6_neg","plau4_pos","plau4_neg","plau4_pos","indiff6_pos & indiff6_neg","plau4_neg","_",0,NA,1,"logical"
"5509","ties_allowed","mixed","8",32565.417999997,"A_B_b_a","indiff11_pos","impl2_pos","impl2_neg","indiff11_neg","impl2_neg","indiff11_pos & indiff11_neg","impl2_pos","_",0,NA,1,"logical"
"5386","ties_allowed","middle","12",21882.7150000007,"a_B_b_A","indiff8_neg","indiff10_pos","indiff10_neg","indiff8_pos","indiff10_pos","indiff8_neg & indiff8_pos","indiff10_neg","_",0,NA,1,"logical"
"5348","ties_allowed","middle","3",26243.363,"A_a_b_B","indiff2_pos","indiff2_neg","indiff7_neg","indiff7_pos","indiff7_pos","indiff2_pos & indiff7_neg","indiff2_neg","_",1,2,1,"type_3"
"5348","ties_allowed","middle","4",25878.3869999762,"A_b_a_B","indiff1_pos","indiff3_neg","indiff1_neg","indiff3_pos","indiff3_neg","indiff1_neg & indiff3_pos","indiff1_pos","_",1,2,1,"type_3"
"5348","ties_allowed","middle","5",29835.9649999881,"a_A_b_B","indiff5_neg","indiff5_pos","indiff12_neg","indiff12_pos","indiff5_pos","indiff5_neg & indiff12_neg","indiff12_pos","_",1,2,1,"type_3"
"5348","ties_allowed","mixed","8",24105.131,"A_B_b_a","plau6_pos","indiff11_pos","indiff11_neg","plau6_neg","plau6_pos","indiff11_neg & indiff11_pos","plau6_neg","_",0,NA,1,"logical"
"5328","ties_allowed","edge","13",42442.2120000477,"a_B_A_b","plau1_neg","impl5_pos","plau1_pos","impl5_neg","plau1_pos","impl5_neg & plau1_neg","impl5_pos","_",1,2,1,"type_3"
"5359","ties_allowed","mixed","10",31969.5440000059,"a_B_A_b","indiff5_neg","impl5_pos","indiff5_pos","impl5_neg","indiff5_pos","impl5_pos & indiff5_neg","impl5_neg","_",1,2,1,"type_3"
"5359","ties_allowed","edge","11",49665.110000003,"a_b_A_B","plau4_neg","impl2_neg","plau4_pos","impl2_pos","plau4_pos","plau4_neg & impl2_neg","impl2_pos","_",1,2,1,"type_3"
"5452","ties_allowed","mixed","2",53385.4129999762,"a_B_b_A","impl3_neg","indiff11_pos","indiff11_neg","impl3_pos","impl3_neg","indiff11_pos & indiff11_neg","impl3_pos","_",0,NA,1,"logical"
"5262","ties_allowed","middle","11",21949.736000006,"A_a_b_B","indiff6_pos","indiff6_neg","indiff4_neg","indiff4_pos","indiff6_pos","indiff4_neg & indiff4_pos","indiff6_neg","_",0,NA,1,"logical"
"5285","ties_allowed","mixed","3",28769.7670000001,"A_a_B_b","indiff12_pos","indiff12_neg","plau1_pos","plau1_neg","indiff12_neg","plau1_pos & indiff12_pos","plau1_neg","_",1,2,1,"type_3"
"5285","ties_allowed","middle","8",19245.3380000001,"A_a_b_B","indiff6_pos","indiff6_neg","indiff4_neg","indiff4_pos","indiff4_pos","indiff6_pos & indiff6_neg","indiff4_neg","_",0,NA,1,"logical"
"5285","ties_allowed","middle","12",24376.176,"A_a_b_B","indiff7_pos","indiff7_neg","indiff11_neg","indiff11_pos","indiff11_pos","indiff7_pos & indiff7_neg","indiff11_neg","_",0,NA,1,"logical"
"5395","ties_allowed","middle","4",29701.857,"a_B_A_b","indiff10_neg","indiff3_pos","indiff10_pos","indiff3_neg","indiff10_pos","indiff10_neg & indiff3_neg","indiff3_pos","_",1,2,1,"type_3"
"5258","ties_allowed","mixed","3",51996.46,"A_B_a_b","indiff11_pos","plau1_pos","indiff11_neg","plau1_neg","plau1_pos","indiff11_neg & indiff11_pos","plau1_neg","_",0,NA,1,"logical"
"5258","ties_allowed","middle","4",42146.1,"A_a_B_b","indiff8_pos","indiff8_neg","indiff4_pos","indiff4_neg","indiff4_neg","indiff8_pos & indiff8_neg","indiff4_pos","_",0,NA,1,"logical"
"5258","ties_allowed","mixed","9",41478.12,"a_B_b_A","impl3_neg","indiff2_pos","indiff2_neg","impl3_pos","impl3_neg","indiff2_pos & indiff2_neg","impl3_pos","_",0,NA,1,"logical"
"5300","ties_allowed","middle","1",76553.44,"a_b_B_A","indiff2_neg","indiff12_neg","indiff12_pos","indiff2_pos","indiff12_pos","indiff2_pos & indiff12_neg","indiff2_neg","_",1,2,1,"type_3"
"5344","ties_allowed","middle","13",18734.38,"a_A_B_b","indiff9_neg","indiff9_pos","indiff12_pos","indiff12_neg","indiff9_pos","indiff9_neg & indiff12_pos","indiff12_neg","_",1,2,1,"type_3"
"5210","ties_allowed","mixed","3",43202.28,"a_A_b_B","indiff6_neg","indiff6_pos","plau5_neg","plau5_pos","plau5_pos","indiff6_pos & indiff6_neg","plau5_neg","_",0,NA,1,"logical"
"5263","ties_allowed","mixed","8",41627.0810000008,"a_B_A_b","impl4_neg","indiff10_pos","impl4_pos","indiff10_neg","impl4_neg","indiff10_pos & indiff10_neg","impl4_pos","_",0,NA,1,"logical"
"5448","ties_allowed","mixed","13",33120.0330000238,"a_A_B_b","indiff3_neg","indiff3_pos","plau4_pos","plau4_neg","plau4_pos","indiff3_pos & indiff3_neg","plau4_neg","_",0,NA,1,"logical"
"5224","ties_allowed","middle","1",44336.4609999761,"A_b_B_a","indiff3_pos","indiff6_neg","indiff6_pos","indiff3_neg","indiff3_pos","indiff6_pos & indiff6_neg","indiff3_neg","_",0,NA,1,"logical"
"5224","ties_allowed","middle","3",51040.8570000715,"a_B_b_A","indiff5_neg","indiff1_pos","indiff1_neg","indiff5_pos","indiff1_pos","indiff1_neg & indiff5_pos","indiff5_neg","_",1,2,1,"type_3"
"5224","ties_allowed","mixed","5",48631.0000000715,"a_A_b_B","plau6_neg","plau6_pos","indiff2_neg","indiff2_pos","plau6_pos","indiff2_pos & indiff2_neg","plau6_neg","_",0,NA,1,"logical"
"5224","ties_allowed","middle","11",30162.4060000477,"A_b_a_B","indiff8_pos","indiff9_neg","indiff8_neg","indiff9_pos","indiff8_pos","indiff9_neg & indiff9_pos","indiff8_neg","_",0,NA,1,"logical"
"5443","ties_allowed","middle","13",28380,"a_B_A_b","indiff7_neg","indiff11_pos","indiff7_pos","indiff11_neg","indiff7_pos","indiff11_pos & indiff11_neg & ","indiff7_neg","_",0,NA,1,"logical"
"5254","ties_allowed","middle","5",28175.18,"a_A_B_b","indiff10_neg","indiff10_pos","indiff5_pos","indiff5_neg","indiff10_neg","indiff5_neg & indiff5_pos","indiff10_pos","_",0,NA,1,"logical"
"5254","ties_allowed","mixed","8",67140.26,"a_A_B_b","plau4_neg","plau4_pos","indiff7_pos","indiff7_neg","plau4_pos","indiff7_pos & indiff7_neg","plau4_neg","_",0,NA,1,"logical"
"5254","ties_allowed","middle","10",44092.12,"A_b_B_a","indiff1_pos","indiff4_neg","indiff4_pos","indiff1_neg","indiff4_pos","indiff1_pos & indiff1_neg","indiff4_neg","_",0,NA,1,"logical"
"5383","ties_allowed","middle","9",16598.135,"A_B_b_a","indiff12_pos","indiff3_pos","indiff3_neg","indiff12_neg","indiff12_neg","indiff3_neg & indiff3_pos","indiff12_pos","_",0,NA,1,"logical"
"5435","ties_allowed","middle","2",60819.895999994,"A_B_b_a","indiff4_pos","indiff1_pos","indiff1_neg","indiff4_neg","indiff4_pos","indiff1_neg & indiff4_neg","indiff1_pos","_",1,2,1,"type_3"
"5435","ties_allowed","mixed","8",21914.956,"A_a_B_b","indiff3_pos","indiff3_neg","impl5_pos","impl5_neg","impl5_neg","indiff3_pos & indiff3_neg","impl5_pos","_",0,NA,1,"logical"
"5330","ties_allowed","edge","1",94477.8580000238,"A_B_b_a","impl4_pos","impl3_pos","impl3_neg","impl4_neg","impl3_neg","impl4_pos & impl4_neg","impl3_pos","_",0,NA,1,"logical"
"5330","ties_allowed","mixed","5",53361.5579999881,"a_A_b_B","indiff10_neg","indiff10_pos","impl5_neg","impl5_pos","impl5_neg","indiff10_pos & indiff10_neg","impl5_pos","_",0,NA,1,"logical"
"5330","ties_allowed","mixed","8",41887.4479999881,"a_A_b_B","plau1_neg","plau1_pos","indiff12_neg","indiff12_pos","plau1_pos","plau1_neg & indiff12_pos","indiff12_neg","_",1,2,1,"type_3"
"5330","ties_allowed","edge","12",28922.8880000119,"a_B_b_A","impl2_neg","plau6_pos","plau6_neg","impl2_pos","plau6_pos","plau6_neg & impl2_neg","impl2_pos","_",1,2,1,"type_3"
"5284","ties_allowed","mixed","2",65892.1880000001,"a_A_B_b","indiff2_neg","indiff2_pos","plau2_pos","plau2_neg","plau2_pos","indiff2_pos & indiff2_neg","plau2_neg","_",0,NA,1,"logical"
"5284","ties_allowed","middle","5",47928.1500000001,"A_a_b_B","indiff12_pos","indiff12_neg","indiff9_neg","indiff9_pos","indiff12_neg","indiff9_pos & indiff9_neg","indiff12_pos","_",0,NA,1,"logical"
"5352","ties_allowed","middle","4",80428.089,"a_B_b_A","indiff3_neg","indiff11_pos","indiff11_neg","indiff3_pos","indiff3_pos","indiff11_pos & indiff11_neg","indiff3_neg","_",0,NA,1,"logical"
"5352","ties_allowed","middle","6",42126.6410000002,"a_A_B_b","indiff9_neg","indiff9_pos","indiff1_pos","indiff1_neg","indiff1_pos","indiff9_pos & indiff9_neg","indiff1_neg","_",0,NA,1,"logical"
"5352","ties_allowed","middle","11",42170.076,"a_B_A_b","indiff8_neg","indiff2_pos","indiff8_pos","indiff2_neg","indiff2_neg","indiff8_pos & indiff2_pos","indiff8_neg","_",1,2,1,"type_3"
"5409","ties_allowed","mixed","8",65805.5639999761,"a_B_A_b","indiff9_neg","impl5_pos","indiff9_pos","impl5_neg","indiff9_pos","impl5_neg & indiff9_neg","impl5_pos","_",1,2,1,"type_3"
"5409","ties_allowed","mixed","11",21346.7560000001,"A_b_B_a","plau2_pos","indiff4_neg","indiff4_pos","plau2_neg","plau2_pos","indiff4_pos & indiff4_neg","plau2_neg","_",0,NA,1,"logical"
"5409","ties_allowed","mixed","12",18891.9630000239,"a_B_b_A","impl2_neg","indiff7_pos","indiff7_neg","impl2_pos","impl2_neg","indiff7_pos & indiff7_neg","impl2_pos","_",0,NA,1,"logical"
"5261","ties_allowed","middle","3",59235.5410002861,"A_a_b_B","indiff4_pos","indiff4_neg","indiff5_neg","indiff5_pos","indiff4_neg","indiff5_neg & indiff5_pos","indiff4_pos","_",0,NA,1,"logical"
