"le_Mean","le_SD","le_2.5%","le_97.5%","lm_Mean","lm_SD","lm_2.5%","lm_97.5%","t1e_Mean","t1e_SD","t1e_2.5%","t1e_97.5%","t1m_Mean","t1m_SD","t1m_2.5%","t1m_97.5%","t3e_Mean","t3e_SD","t3e_2.5%","t3e_97.5%","t3m_Mean","t3m_SD","t3m_2.5%","t3m_97.5%"
0.7320551825,0.0920784019938121,0.537486225,0.89698995,0.31329598537625,0.131057223032249,0.09147273,0.591874525,0.0459633722705437,0.0397673768772422,0.002472896,0.15047175,0.62529481065,0.15178108109713,0.322418325,0.899286125,0.0395592246182375,0.0356351466705843,0.001815083,0.13291055,0.0708276482898125,0.0483178387934909,0.0065808795,0.19044465
0.733164492375,0.0918944781039845,0.538807575,0.89833805,0.31279802719375,0.131519274028877,0.08950365,0.594620825,0.0459531720998438,0.0395528667774381,0.00253075025,0.149568725,0.358016949881875,0.153440105658537,0.09002666,0.673854425,0.0390809388205913,0.0353426137833555,0.00178466975,0.1309657,0.10459151075,0.0578686052474479,0.02258679,0.2453218
0.6442948323125,0.101431179579683,0.426500575,0.825455975,0.5658026366,0.14003306294282,0.2932206,0.828035475,0.0430551420653356,0.0376858472532221,0.002118809,0.140873925,0.313086567906075,0.171874777417758,0.034151115,0.67493275,0.0368071629149524,0.0327369719175428,0.001641011,0.1217746,0.0789122753873375,0.0540093852298434,0.0074486445,0.21302075
0.645741525875,0.0997036889680201,0.429413975,0.82315505,0.3129785095625,0.13137775686404,0.0874839475,0.588647025,0.0434230399648294,0.0367998024768639,0.002305618,0.140248525,0.273435588539375,0.156135719406635,0.02866515,0.6093893,0.0371426903903962,0.0329296137234587,0.001819053,0.1245559,0.138233866245625,0.0684236125356964,0.039258675,0.301337425
0.64361071975,0.101866387087854,0.423975025,0.820571175,0.65000676975,0.136591504460452,0.371495475,0.891035125,0.0432971695349562,0.0371891165217358,0.0024459455,0.1425053,0.54664657768125,0.197598455543805,0.173272375,0.914216325,0.0375715307185562,0.0336037642286264,0.00161050975,0.125830125,0.0807160021425437,0.0552570090271768,0.008106703,0.2160964
0.7318985560625,0.0928028042752107,0.534486225,0.89797825,0.6498814314375,0.135851243720774,0.367545525,0.89097255,0.0453109429174875,0.0392282337248908,0.00243240375,0.147272975,0.547988569245625,0.197791927407809,0.165047275,0.9132898,0.039843201515234,0.0357623016335585,0.0018617575,0.13220735,0.0820552941649313,0.0568063875596474,0.007552268,0.2232261
0.6883495525625,0.0968610033635165,0.480822525,0.859818375,0.311486032975,0.130899909562269,0.0894714475,0.590328325,0.0439883419137962,0.0375649144586382,0.0023774885,0.14309195,0.322474519656875,0.145157602643049,0.0755798375,0.625401125,0.0386073387358662,0.0342825396248037,0.00181552175,0.128895825,0.0704359630634356,0.0484898739713735,0.00638591175,0.19018135
0.7763264593125,0.0893436229737885,0.5870876,0.93611355,0.6524603411875,0.135187269807585,0.376777175,0.893658625,0.047580217817195,0.0412660822573765,0.00245353725,0.15421135,0.548127130196875,0.199208967151547,0.167454425,0.917163375,0.0409906911533313,0.0371621703216077,0.0018003045,0.1389298,0.0816076028583625,0.056323926711426,0.00800998875,0.222131725
0.6876211375625,0.0962351778574789,0.481986525,0.857081375,0.5648320115625,0.139363604362421,0.292236175,0.828745425,0.0445654154866244,0.038153460451037,0.00250750475,0.145003925,0.31394192849975,0.171920031859136,0.0355494375,0.6786958,0.0386028247973587,0.0351744658143453,0.00166441425,0.131654625,0.0787775697046438,0.0536723151683873,0.00761303725,0.21201185
0.6439577944375,0.101234606875676,0.427683525,0.82300435,0.3142751081375,0.131212208905538,0.0909863225,0.592147475,0.044790845741075,0.0390439736649297,0.0023253245,0.14815925,0.5865996297125,0.160452588614453,0.270032525,0.883351175,0.0639064747114375,0.0445175963104817,0.00913866625,0.179364175,0.104802570799938,0.0588663204402841,0.02207792,0.246735875
0.643229571375,0.101904484386174,0.42148605,0.821855,0.564688778475,0.140058336062996,0.2896392,0.828113625,0.0431428531732094,0.0374253802111389,0.00214424725,0.13895315,0.61324787595625,0.183424546434418,0.2502343,0.93506045,0.037976440768,0.033823544928512,0.00178311525,0.12595995,0.0783787627393688,0.0538917788669468,0.00751641675,0.210065125
0.687807515625,0.0973030766311972,0.47850255,0.859170325,0.3967103057375,0.137264205109555,0.1495151,0.677374125,0.0440682421590356,0.0375261397494402,0.002574091,0.142215125,0.58656618154375,0.161659028533261,0.268937775,0.88537005,0.0387630633937738,0.0345492476019264,0.00175873525,0.129259825,0.0732318965583875,0.050049689952353,0.006943889,0.19410635
0.5984266665,0.107003838836696,0.364288075,0.78295135,0.31238540565875,0.131032131667317,0.0892724275,0.587281075,0.0418429673131625,0.0358148402574907,0.00232294675,0.13626095,0.4712901345,0.160985337715489,0.1684194,0.787759075,0.0364248803838937,0.0323008911575816,0.0015718295,0.12207135,0.104646008279375,0.0587090782273574,0.0219905025,0.246236
0.643813109125,0.101851543540967,0.427350975,0.8257902,0.31181545055,0.130749116318575,0.086545215,0.586932725,0.0432873266524,0.0378132857906468,0.00233008625,0.138885,0.4223321370875,0.151161018350865,0.143501825,0.729044475,0.0374408959098969,0.0334902767586875,0.00176680075,0.125540775,0.0703487474904437,0.0474274827607843,0.006527895,0.1839773
